"ID","Incident Time","Source","Policies","Channel","Destination","Severity","Action","Maximum Matches","Transaction Size (KB)","Status",
"1247432","21 Aug. 2020, 06:18:16 PM GMT+0530","kumaragg","Source code","Endpoint application (File Access)","Firefox","Medium","Permitted","3","1679.4","New",
"1247741","21 Aug. 2020, 06:18:10 PM GMT+0530","it","Poland PII","Endpoint HTTPS","logs.browserstack.com","Medium","Permitted","1","4.8","New",
"1247738","21 Aug. 2020, 06:18:09 PM GMT+0530","it","Poland PII","Endpoint HTTPS","logs.browserstack.com","Medium","Permitted","1","4.8","New",
"1247358","21 Aug. 2020, 06:18:05 PM GMT+0530","it","Source code","Endpoint application (File Access)","Microsoft Office Word","Medium","Permitted","6","662.1","New",
"1247355","21 Aug. 2020, 06:18:04 PM GMT+0530","it","Poland PII","Endpoint HTTPS","logs.browserstack.com","Medium","Permitted","1","4.7","New",
"1247352","21 Aug. 2020, 06:18:03 PM GMT+0530","it","Poland PII","Endpoint HTTPS","logs.browserstack.com","Medium","Permitted","1","4.7","New",
"1247570","21 Aug. 2020, 06:17:59 PM GMT+0530","it","Poland PII","Endpoint HTTPS","logs.browserstack.com","Medium","Permitted","1","1.3","New",
"1247567","21 Aug. 2020, 06:17:56 PM GMT+0530","paramjeet","Poland PII","Endpoint HTTPS","www.google-analytics.com","Medium","Permitted","1","0.7","New",
"1247562","21 Aug. 2020, 06:17:56 PM GMT+0530","shivaninarang","Password files","Endpoint application (File Access)","iCloud","Medium","Permitted","0","6.7","New",
"1247488","21 Aug. 2020, 06:17:51 PM GMT+0530","kumaragg","Source code","Endpoint application (File Access)","Firefox","Medium","Permitted","3","1679.4","New",
"1247200","21 Aug. 2020, 06:17:32 PM GMT+0530","kunalkewalramani","Source code","Endpoint application (File Access)","Microsoft Office Excel","Medium","Permitted","6","662.1","New",
"1247413","21 Aug. 2020, 06:17:30 PM GMT+0530","swatiagrawal","Poland PII","Endpoint HTTPS","api.github.com","Medium","Permitted","1","9.9","New",
"1247410","21 Aug. 2020, 06:17:29 PM GMT+0530","swatiagrawal","Poland PII","Endpoint HTTPS","api.github.com","Medium","Permitted","1","6.9","New",
"1247405","21 Aug. 2020, 06:17:26 PM GMT+0530","shivaninarang","Password files","Endpoint application (File Access)","Safari","Medium","Permitted","0","6.7","New",
"1247400","21 Aug. 2020, 06:17:26 PM GMT+0530","shivaninarang","Password files","Endpoint application (File Access)","Safari","Medium","Permitted","0","6.7","New",
"1247333","21 Aug. 2020, 06:17:21 PM GMT+0530","ts","Poland PII","Endpoint HTTPS","api.github.com","Medium","Permitted","1","10.2","New",
"1247328","21 Aug. 2020, 06:17:19 PM GMT+0530","tanmayakamal","Source code","Endpoint application (File Access)","OneDrive","Medium","Permitted","6","662.1","New",
"1247542","21 Aug. 2020, 06:16:55 PM GMT+0530","arjungambhir","Poland PII","Endpoint HTTPS","api-analytics.t-mobile.cz","Medium","Permitted","1","2.2","New",
"1247539","21 Aug. 2020, 06:16:55 PM GMT+0530","ts","Poland PII","Endpoint HTTPS","api.github.com","High","Permitted","4","11.6","New",
"1247536","21 Aug. 2020, 06:16:55 PM GMT+0530","arjungambhir","Poland PII","Endpoint HTTPS","api-analytics.t-mobile.cz","Medium","Permitted","1","1.5","New",
"1247531","21 Aug. 2020, 06:16:51 PM GMT+0530","jaskiratsingh","Password files","Endpoint application (File Access)","Safari","Medium","Permitted","0","6.7","New",
"1247464","21 Aug. 2020, 06:16:50 PM GMT+0530","jaskiratsingh","Password files","Endpoint application (File Access)","Safari","Medium","Permitted","0","6.7","New",
"1247460","21 Aug. 2020, 06:16:46 PM GMT+0530","aswinvb","Source code","Endpoint application (File Access)","Chrome","Medium","Permitted","2","6103.1","New",
"1247456","21 Aug. 2020, 06:16:42 PM GMT+0530","aswinvb","Source code","Endpoint application (File Access)","Chrome","Medium","Permitted","2","6195.2","New",
"1247188","21 Aug. 2020, 06:16:27 PM GMT+0530","kumaragg","Source code","Endpoint application (File Access)","Microsoft Office Outlook","Medium","Permitted","4","487.6","New",
"1247389","21 Aug. 2020, 06:16:13 PM GMT+0530","it","Poland PII","Endpoint HTTPS","mail.google.com","Medium","Permitted","1","20.9","New",
"1247384","21 Aug. 2020, 06:16:12 PM GMT+0530","swatiagrawal","GitHUB; Poland PII","Endpoint HTTPS","api.github.com","High","Permitted","1","11.8","New",
"1247322","21 Aug. 2020, 06:16:10 PM GMT+0530","swatiagrawal","Poland PII","Endpoint HTTPS","api.github.com","Medium","Permitted","1","0.9","New",
"1247516","21 Aug. 2020, 06:15:55 PM GMT+0530","shivaninarang","Password files","Endpoint application (File Access)","Safari","Medium","Permitted","0","6.7","New",
"1247511","21 Aug. 2020, 06:15:54 PM GMT+0530","shivaninarang","Password files","Endpoint application (File Access)","Safari","Medium","Permitted","0","6.7","New",
"1247446","21 Aug. 2020, 06:15:42 PM GMT+0530","amitjain","Password files","Endpoint application (File Access)","iCloud","Medium","Permitted","0","6.7","New",
"1247182","21 Aug. 2020, 06:15:30 PM GMT+0530","swatiagrawal","Poland PII","Endpoint HTTPS","api.github.com","Medium","Permitted","1","0.9","New",
"1247369","21 Aug. 2020, 06:15:18 PM GMT+0530","swatiagrawal","Poland PII","Endpoint HTTPS","api.github.com","Medium","Permitted","2","8.5","New",
"1247365","21 Aug. 2020, 06:15:12 PM GMT+0530","nitisrivastava","Source code","Endpoint application (File Access)","OneDrive","Medium","Permitted","2","16414.8","New",
"1247305","21 Aug. 2020, 06:15:09 PM GMT+0530","kumaragg","Source code","Endpoint application (File Access)","Firefox","Medium","Permitted","3","1679.4","New",
"1247301","21 Aug. 2020, 06:15:09 PM GMT+0530","raghavsharma","Source code","Endpoint application (Paste)","Lotus Notes","Medium","Permitted","1","9.8","New",
"1247122","21 Aug. 2020, 06:14:54 PM GMT+0530","kumaragg","Source code","Endpoint application (File Access)","Firefox","Medium","Permitted","3","1679.4","New",
"1247284","21 Aug. 2020, 06:14:50 PM GMT+0530","nitisrivastava","Source code","Endpoint application (File Access)","Microsoft Office PowerPoint","Medium","Permitted","2","16414.8","New",
"1247167","21 Aug. 2020, 06:14:36 PM GMT+0530","shivaninarang","Password files","Endpoint application (File Access)","Safari","Medium","Permitted","0","6.7","New",
"1247162","21 Aug. 2020, 06:14:35 PM GMT+0530","shivaninarang","Password files","Endpoint application (File Access)","Safari","Medium","Permitted","0","6.7","New",
"1247050","21 Aug. 2020, 06:14:27 PM GMT+0530","nitisrivastava","Source code","Endpoint application (File Access)","Microsoft Office PowerPoint","Medium","Permitted","2","11663.4","New",
"1247045","21 Aug. 2020, 06:14:26 PM GMT+0530","amitjain","Password files","Endpoint application (File Access)","iCloud","Medium","Permitted","0","6.7","New",
"1247289","21 Aug. 2020, 06:14:14 PM GMT+0530","nitisrivastava","Source code","Endpoint application (File Access)","OneDrive","Medium","Permitted","2","16414.8","New",
"1247106","21 Aug. 2020, 06:14:09 PM GMT+0530","it","Poland PII","Endpoint HTTPS","docs.google.com","Medium","Permitted","1","5.3","New",
"1247102","21 Aug. 2020, 06:14:08 PM GMT+0530","nitisrivastava","Source code","Endpoint application (File Access)","Microsoft Office PowerPoint","Medium","Permitted","2","16414.8","New",
"1247266","21 Aug. 2020, 06:14:00 PM GMT+0530","prateekvarshney","Poland PII","Endpoint HTTPS","www.quora.com","Medium","Permitted","1","15.5","New",
"1247263","21 Aug. 2020, 06:13:58 PM GMT+0530","prateekvarshney","Poland PII","Endpoint HTTPS","www.quora.com","Medium","Permitted","1","0.2","New",
"1247260","21 Aug. 2020, 06:13:58 PM GMT+0530","prateekvarshney","Poland PII","Endpoint HTTPS","www.quora.com","Medium","Permitted","1","0.3","New",
"1247257","21 Aug. 2020, 06:13:53 PM GMT+0530","prateekvarshney","Poland PII","Endpoint HTTPS","log.quora.com","Medium","Permitted","2","1.3","New",
"1247150","21 Aug. 2020, 06:13:42 PM GMT+0530","nitisrivastava","Source code","Endpoint application (File Access)","OneDrive","Medium","Permitted","2","16414.8","New",
"1247033","21 Aug. 2020, 06:13:36 PM GMT+0530","nitisrivastava","Source code","Endpoint application (File Access)","Microsoft Office PowerPoint","Medium","Permitted","2","16414.8","New",
"1246906","21 Aug. 2020, 06:13:26 PM GMT+0530","prateekvarshney","Poland PII","Endpoint HTTPS","log.quora.com","Medium","Permitted","2","0.7","New",
"1247090","21 Aug. 2020, 06:13:16 PM GMT+0530","vmac19","Source code; Poland PII","Endpoint HTTPS","login.microsoftonline.com","Medium","Permitted","1","6.3","New",
"1247221","21 Aug. 2020, 06:13:10 PM GMT+0530","nitisrivastava","Source code","Endpoint application (File Access)","OneDrive","Medium","Permitted","2","16414.8","New",
"1247218","21 Aug. 2020, 06:13:07 PM GMT+0530","UmeshBhati","Poland PII","Endpoint HTTPS","www.google-analytics.com","Medium","Permitted","1","0.5","New",
"1247215","21 Aug. 2020, 06:13:05 PM GMT+0530","kanwardeepsingh","Poland PII","Endpoint HTTPS","www.linkedin.com","High","Permitted","11","42.6","New",
"1247211","21 Aug. 2020, 06:13:04 PM GMT+0530","nitisrivastava","Source code","Endpoint application (File Access)","Microsoft Office PowerPoint","Medium","Permitted","2","16414.8","New",
"1247144","21 Aug. 2020, 06:12:54 PM GMT+0530","nikhilmehta","Poland PII","Endpoint HTTPS","api.amplitude.com","Medium","Permitted","1","1.3","New",
"1247013","21 Aug. 2020, 06:12:38 PM GMT+0530","nitisrivastava","Source code","Endpoint application (File Access)","OneDrive","Medium","Permitted","2","16414.8","New",
"1247009","21 Aug. 2020, 06:12:32 PM GMT+0530","nitisrivastava","Source code","Endpoint application (File Access)","Microsoft Office PowerPoint","Medium","Permitted","2","16414.8","New",
"1246900","21 Aug. 2020, 06:12:23 PM GMT+0530","prateekvarshney","Poland PII","Endpoint HTTPS","www.quora.com","Medium","Permitted","1","2.4","New",
"1247076","21 Aug. 2020, 06:12:20 PM GMT+0530","kanwardeepsingh","Poland PII","Endpoint HTTPS","www.linkedin.com","Medium","Permitted","1","7.2","New",
"1247072","21 Aug. 2020, 06:12:14 PM GMT+0530","nitisrivastava","Source code","Endpoint application (File Access)","OneDrive","Medium","Permitted","2","16414.8","New",
"1246974","21 Aug. 2020, 06:12:08 PM GMT+0530","nitisrivastava","Source code","Endpoint application (File Access)","Microsoft Office PowerPoint","Medium","Permitted","2","16414.8","New",
"1246757","21 Aug. 2020, 06:12:01 PM GMT+0530","nitisrivastava","Source code","Endpoint application (File Access)","OneDrive","Medium","Permitted","2","16414.8","New",
"1246994","21 Aug. 2020, 06:11:47 PM GMT+0530","shivaninarang","Password files","Endpoint application (File Access)","Safari","Medium","Permitted","0","6.7","New",
"1246989","21 Aug. 2020, 06:11:47 PM GMT+0530","shivaninarang","Password files","Endpoint application (File Access)","Safari","Medium","Permitted","0","6.7","New",
"1246888","21 Aug. 2020, 06:11:28 PM GMT+0530","nitisrivastava","Source code","Endpoint application (File Access)","Microsoft Office PowerPoint","Medium","Permitted","2","16414.8","New",
"1246830","21 Aug. 2020, 06:11:05 PM GMT+0530","vimalkumar","Slovakia PII; Poland PII","Endpoint HTTPS","bam.nr-data.net","Medium","Permitted","1","0.8","New",
"1246826","21 Aug. 2020, 06:11:03 PM GMT+0530","nitisrivastava","Source code","Endpoint application (File Access)","OneDrive","Medium","Permitted","2","16414.8","New",
"1246959","21 Aug. 2020, 06:10:56 PM GMT+0530","nitisrivastava","Source code","Endpoint application (File Access)","Microsoft Office PowerPoint","Medium","Permitted","2","16414.8","New",
"1246956","21 Aug. 2020, 06:10:51 PM GMT+0530","it8","Poland PII","Endpoint HTTPS","t-mobile-at-austria.lightning.force.com","Medium","Permitted","1","1.6","New",
"1246746","21 Aug. 2020, 06:10:50 PM GMT+0530","kavitaverma","Poland PII","Endpoint HTTPS","firestore.googleapis.com","Medium","Permitted","1","0.5","New",
"1246741","21 Aug. 2020, 06:10:45 PM GMT+0530","shivaninarang","Password files","Endpoint application (File Access)","iCloud","Medium","Permitted","0","6.7","New",
"1246659","21 Aug. 2020, 06:10:31 PM GMT+0530","vimalkumar","Slovakia PII; Poland PII","Endpoint HTTPS","www.olx.in","Medium","Permitted","1","0.4","New",
"1246655","21 Aug. 2020, 06:10:30 PM GMT+0530","nitisrivastava","Source code","Endpoint application (File Access)","OneDrive","Medium","Permitted","2","16404.5","New",
"1246651","21 Aug. 2020, 06:10:24 PM GMT+0530","nitisrivastava","Source code","Endpoint application (File Access)","Microsoft Office PowerPoint","Medium","Permitted","2","16404.5","New",
"1246646","21 Aug. 2020, 06:10:23 PM GMT+0530","swatiagrawal","GitHUB; Poland PII","Endpoint HTTPS","api.github.com","High","Permitted","1","12.6","New",
"1246870","21 Aug. 2020, 06:10:21 PM GMT+0530","it","Source code","Endpoint application (File Access)","Microsoft Office Outlook","Medium","Permitted","6","662.1","New",
"1246806","21 Aug. 2020, 06:09:59 PM GMT+0530","nitisrivastava","Source code","Endpoint application (File Access)","OneDrive","Medium","Permitted","2","16404.5","New",
"1246802","21 Aug. 2020, 06:09:51 PM GMT+0530","nitisrivastava","Source code","Endpoint application (File Access)","Microsoft Office PowerPoint","Medium","Permitted","2","16404.5","New",
"1246944","21 Aug. 2020, 06:09:27 PM GMT+0530","nitisrivastava","Source code","Endpoint application (File Access)","OneDrive","Medium","Permitted","2","16414.8","New",
"1246729","21 Aug. 2020, 06:09:20 PM GMT+0530","nitisrivastava","Source code","Endpoint application (File Access)","Microsoft Office PowerPoint","Medium","Permitted","2","16414.8","New",
"1246634","21 Aug. 2020, 06:08:54 PM GMT+0530","nitisrivastava","Source code","Endpoint application (File Access)","OneDrive","Medium","Permitted","2","16414.8","New",
"1246847","21 Aug. 2020, 06:08:48 PM GMT+0530","nitisrivastava","Source code","Endpoint application (File Access)","Microsoft Office PowerPoint","Medium","Permitted","2","16414.8","New",
"1246844","21 Aug. 2020, 06:08:47 PM GMT+0530","UmeshBhati","Poland PII","Endpoint HTTPS","www.google-analytics.com","Medium","Permitted","2","0.5","New",
"1246796","21 Aug. 2020, 06:08:35 PM GMT+0530","swatiagrawal","GitHUB","Endpoint HTTPS","api.github.com","High","Permitted","1","13.3","New",
"1246913","21 Aug. 2020, 06:08:26 PM GMT+0530","it","Source code","Endpoint application (File Access)","Microsoft Office Excel","Medium","Permitted","6","662.1","New",
"1246534","21 Aug. 2020, 06:08:22 PM GMT+0530","nitisrivastava","Source code","Endpoint application (File Access)","OneDrive","Medium","Permitted","2","16414.8","New",
"1246529","21 Aug. 2020, 06:08:22 PM GMT+0530","vimalkumar","Slovakia PII; Poland PII","Endpoint HTTPS","www.olx.in","Medium","Permitted","1","0.3","New",
"1246711","21 Aug. 2020, 06:08:16 PM GMT+0530","nitisrivastava","Source code","Endpoint application (File Access)","Microsoft Office PowerPoint","Medium","Permitted","2","16414.8","New",
"1246705","21 Aug. 2020, 06:08:14 PM GMT+0530","it","Source code; Poland PII","Endpoint HTTPS","conf.magenta.at","Medium","Permitted","2","65.4","New",
"1246616","21 Aug. 2020, 06:08:10 PM GMT+0530","tarunjhunjhunwala","Source code","Endpoint application (File Access)","Cisco WebEx","Medium","Permitted","6","662.1","New",
"1246570","21 Aug. 2020, 06:07:57 PM GMT+0530","nitisrivastava","Source code","Endpoint application (File Access)","OneDrive","Medium","Permitted","2","148.1","New",
"1246566","21 Aug. 2020, 06:07:57 PM GMT+0530","nitisrivastava","Source code","Endpoint application (File Access)","OneDrive","Medium","Permitted","1","131.9","New",
"1246562","21 Aug. 2020, 06:07:57 PM GMT+0530","nitisrivastava","Source code","Endpoint application (File Access)","OneDrive","Medium","Permitted","1","138.4","New",
"1246558","21 Aug. 2020, 06:07:57 PM GMT+0530","nitisrivastava","Source code","Endpoint application (File Access)","OneDrive","Medium","Permitted","1","148.5","New",
"1246554","21 Aug. 2020, 06:07:56 PM GMT+0530","nitisrivastava","Source code","Endpoint application (File Access)","OneDrive","Medium","Permitted","2","136.8","New",
"1246550","21 Aug. 2020, 06:07:56 PM GMT+0530","nitisrivastava","Source code","Endpoint application (File Access)","OneDrive","Medium","Permitted","4","285.3","New",
"1246546","21 Aug. 2020, 06:07:56 PM GMT+0530","nitisrivastava","Source code","Endpoint application (File Access)","OneDrive","Medium","Permitted","2","16414.8","New",
"1246436","21 Aug. 2020, 06:07:49 PM GMT+0530","nitisrivastava","Source code","Endpoint application (File Access)","OneDrive","Medium","Permitted","3","120.8","New",
"1246432","21 Aug. 2020, 06:07:49 PM GMT+0530","nitisrivastava","Source code","Endpoint application (File Access)","OneDrive","Medium","Permitted","2","121.3","New",
"1246428","21 Aug. 2020, 06:07:49 PM GMT+0530","nitisrivastava","Source code","Endpoint application (File Access)","OneDrive","Medium","Permitted","3","120.5","New",
"1246424","21 Aug. 2020, 06:07:49 PM GMT+0530","nitisrivastava","Source code","Endpoint application (File Access)","OneDrive","Medium","Permitted","2","121.4","New",
"1246420","21 Aug. 2020, 06:07:49 PM GMT+0530","nitisrivastava","Source code","Endpoint application (File Access)","OneDrive","Medium","Permitted","2","121.5","New",
"1246416","21 Aug. 2020, 06:07:49 PM GMT+0530","nitisrivastava","Source code","Endpoint application (File Access)","Microsoft Office PowerPoint","Medium","Permitted","2","16414.8","New",
"1246412","21 Aug. 2020, 06:07:42 PM GMT+0530","nitisrivastava","Source code","Endpoint application (File Access)","Microsoft Office PowerPoint","Medium","Permitted","2","16414.8","New",
"1246511","21 Aug. 2020, 06:07:37 PM GMT+0530","tanmayakamal","Source code","Endpoint application (File Access)","Microsoft Office Outlook","Medium","Permitted","6","662.1","New",
"1246359","21 Aug. 2020, 06:07:17 PM GMT+0530","tanmayakamal","Source code","Endpoint application (File Access)","Microsoft Office Excel","Medium","Permitted","6","662.1","New",
"1246355","21 Aug. 2020, 06:07:17 PM GMT+0530","nitisrivastava","Source code","Endpoint application (File Access)","OneDrive","Medium","Permitted","2","16414.8","New",
"1246351","21 Aug. 2020, 06:07:14 PM GMT+0530","ashoksinghal","Source code","Endpoint HTTPS","lightstep.medium.systems","Medium","Permitted","3","10.3","New",
